Time[s],,é©å»î‰är-X,é©å»î‰är-Y,ïWèÄî‰är-X,ïWèÄî‰är-Y,CH5(Max)[V],CH6(Max)[V]
105.35 ,0.721 ,-0.0550 ,-0.0700 ,-0.0175 ,-0.4100 ,2.5500 ,0.0125 
105.40 ,0.721 ,-0.0600 ,-0.0700 ,-0.0175 ,-0.4050 ,2.5500 ,0.0125 
105.45 ,0.717 ,-0.0550 ,-0.0650 ,-0.0175 ,-0.4050 ,2.5563 ,0.0188 
105.50 ,0.717 ,-0.0550 ,-0.0650 ,-0.0175 ,-0.4050 ,2.5563 ,0.0063 
105.55 ,0.717 ,-0.0525 ,-0.0650 ,-0.0175 ,-0.4025 ,2.5563 ,0.0125 
105.60 ,0.717 ,-0.0525 ,-0.0625 ,-0.0175 ,-0.4050 ,2.5563 ,0.0125 
105.65 ,0.713 ,-0.0500 ,-0.0625 ,-0.0175 ,-0.4050 ,2.5625 ,0.0125 
105.70 ,0.713 ,-0.0500 ,-0.0625 ,-0.0175 ,-0.4025 ,2.5625 ,0.0125 
105.75 ,0.713 ,-0.0525 ,-0.0600 ,-0.0175 ,-0.4025 ,2.5625 ,0.0125 
105.80 ,0.710 ,-0.0525 ,-0.0600 ,-0.0200 ,-0.4050 ,2.5688 ,0.0125 
105.85 ,0.710 ,-0.0525 ,-0.0625 ,-0.0200 ,-0.4050 ,2.5688 ,0.0125 
105.90 ,0.710 ,-0.0525 ,-0.0575 ,-0.0200 ,-0.4050 ,2.5688 ,0.0125 
105.95 ,0.710 ,-0.0475 ,-0.0600 ,-0.0200 ,-0.4025 ,2.5688 ,0.0125 
106.00 ,0.706 ,-0.0500 ,-0.0575 ,-0.0200 ,-0.4025 ,2.5750 ,0.0188 
106.05 ,0.706 ,-0.0500 ,-0.0600 ,-0.0225 ,-0.4000 ,2.5750 ,0.0188 
106.10 ,0.702 ,-0.0475 ,-0.0575 ,-0.0225 ,-0.4050 ,2.5813 ,0.0125 
106.15 ,0.702 ,-0.0425 ,-0.0575 ,-0.0225 ,-0.4025 ,2.5813 ,0.0125 
106.20 ,0.702 ,-0.0450 ,-0.0550 ,-0.0225 ,-0.4025 ,2.5813 ,0.0125 
106.25 ,0.702 ,-0.0450 ,-0.0525 ,-0.0250 ,-0.4050 ,2.5813 ,0.0125 
106.30 ,0.702 ,-0.0450 ,-0.0525 ,-0.0250 ,-0.4075 ,2.5813 ,0.0125 
106.35 ,0.702 ,-0.0450 ,-0.0525 ,-0.0250 ,-0.4100 ,2.5813 ,0.0125 
106.40 ,0.702 ,-0.0450 ,-0.0525 ,-0.0250 ,-0.4100 ,2.5813 ,0.0125 
106.45 ,0.702 ,-0.0450 ,-0.0525 ,-0.0225 ,-0.4100 ,2.5813 ,0.0125 
106.50 ,0.702 ,-0.0425 ,-0.0575 ,-0.0200 ,-0.4075 ,2.5813 ,0.0125 
106.55 ,0.702 ,-0.0425 ,-0.0550 ,-0.0200 ,-0.4100 ,2.5813 ,0.0125 
106.60 ,0.702 ,-0.0425 ,-0.0550 ,-0.0250 ,-0.4100 ,2.5813 ,0.0188 
106.65 ,0.702 ,-0.0450 ,-0.0525 ,-0.0225 ,-0.4075 ,2.5813 ,0.0188 
106.70 ,0.702 ,-0.0450 ,-0.0550 ,-0.0250 ,-0.4100 ,2.5813 ,0.0125 
106.75 ,0.702 ,-0.0450 ,-0.0550 ,-0.0250 ,-0.4100 ,2.5813 ,0.0125 
106.80 ,0.699 ,-0.0425 ,-0.0550 ,-0.0275 ,-0.4150 ,2.5875 ,0.0125 
106.85 ,0.702 ,-0.0425 ,-0.0550 ,-0.0225 ,-0.4125 ,2.5813 ,0.0125 
106.90 ,0.699 ,-0.0425 ,-0.0550 ,-0.0250 ,-0.4125 ,2.5875 ,0.0125 
106.95 ,0.695 ,-0.0400 ,-0.0550 ,-0.0275 ,-0.4100 ,2.5938 ,0.0125 
107.00 ,0.695 ,-0.0425 ,-0.0575 ,-0.0250 ,-0.4100 ,2.5938 ,0.0188 
107.05 ,0.691 ,-0.0400 ,-0.0525 ,-0.0225 ,-0.4075 ,2.6000 ,0.0125 
107.10 ,0.688 ,-0.0375 ,-0.0550 ,-0.0225 ,-0.4075 ,2.6063 ,0.0125 
107.15 ,0.688 ,-0.0375 ,-0.0550 ,-0.0250 ,-0.4100 ,2.6063 ,0.0188 
107.20 ,0.688 ,-0.0375 ,-0.0525 ,-0.0250 ,-0.4125 ,2.6063 ,0.0188 
107.25 ,0.684 ,-0.0350 ,-0.0550 ,-0.0225 ,-0.4125 ,2.6125 ,0.0125 
107.30 ,0.684 ,-0.0375 ,-0.0550 ,-0.0225 ,-0.4175 ,2.6125 ,0.0125 
107.35 ,0.684 ,-0.0350 ,-0.0525 ,-0.0225 ,-0.4150 ,2.6125 ,0.0188 
107.40 ,0.680 ,-0.0350 ,-0.0525 ,-0.0225 ,-0.4150 ,2.6188 ,0.0188 
107.45 ,0.680 ,-0.0350 ,-0.0525 ,-0.0225 ,-0.4125 ,2.6188 ,0.0125 
107.50 ,0.676 ,-0.0325 ,-0.0550 ,-0.0225 ,-0.4125 ,2.6250 ,0.0188 
107.55 ,0.676 ,-0.0325 ,-0.0525 ,-0.0250 ,-0.4125 ,2.6250 ,0.0125 
107.60 ,0.673 ,-0.0325 ,-0.0550 ,-0.0250 ,-0.4100 ,2.6313 ,0.0125 
107.65 ,0.669 ,-0.0350 ,-0.0550 ,-0.0250 ,-0.4100 ,2.6375 ,0.0125 
107.70 ,0.665 ,-0.0300 ,-0.0550 ,-0.0275 ,-0.4075 ,2.6438 ,0.0125 
107.75 ,0.665 ,-0.0300 ,-0.0575 ,-0.0250 ,-0.4050 ,2.6438 ,0.0125 
107.80 ,0.665 ,-0.0325 ,-0.0575 ,-0.0300 ,-0.4025 ,2.6438 ,0.0125 
107.85 ,0.662 ,-0.0325 ,-0.0550 ,-0.0250 ,-0.4050 ,2.6500 ,0.0125 
107.90 ,0.658 ,-0.0300 ,-0.0550 ,-0.0250 ,-0.4050 ,2.6563 ,0.0125 
107.95 ,0.658 ,-0.0300 ,-0.0550 ,-0.0275 ,-0.4050 ,2.6563 ,0.0125 
108.00 ,0.658 ,-0.0325 ,-0.0550 ,-0.0250 ,-0.4050 ,2.6563 ,0.0188 
108.05 ,0.654 ,-0.0275 ,-0.0550 ,-0.0250 ,-0.4050 ,2.6625 ,0.0125 
108.10 ,0.651 ,-0.0300 ,-0.0550 ,-0.0275 ,-0.4025 ,2.6688 ,0.0125 
108.15 ,0.651 ,-0.0300 ,-0.0575 ,-0.0275 ,-0.4050 ,2.6688 ,0.0188 
108.20 ,0.651 ,-0.0300 ,-0.0575 ,-0.0275 ,-0.4000 ,2.6688 ,0.0125 
108.25 ,0.647 ,-0.0275 ,-0.0525 ,-0.0275 ,-0.4025 ,2.6750 ,0.0125 
108.30 ,0.647 ,-0.0275 ,-0.0550 ,-0.0275 ,-0.4000 ,2.6750 ,0.0125 
108.35 ,0.647 ,-0.0300 ,-0.0500 ,-0.0275 ,-0.4000 ,2.6750 ,0.0125 
108.40 ,0.647 ,-0.0250 ,-0.0475 ,-0.0300 ,-0.4000 ,2.6750 ,0.0125 
108.45 ,0.643 ,-0.0300 ,-0.0500 ,-0.0275 ,-0.4000 ,2.6813 ,0.0188 
108.50 ,0.643 ,-0.0250 ,-0.0475 ,-0.0275 ,-0.4000 ,2.6813 ,0.0125 
108.55 ,0.643 ,-0.0300 ,-0.0500 ,-0.0275 ,-0.4000 ,2.6813 ,0.0125 
108.60 ,0.640 ,-0.0250 ,-0.0475 ,-0.0275 ,-0.4025 ,2.6875 ,0.0125 
108.65 ,0.640 ,-0.0275 ,-0.0500 ,-0.0300 ,-0.4000 ,2.6875 ,0.0188 
108.70 ,0.636 ,-0.0250 ,-0.0500 ,-0.0300 ,-0.4000 ,2.6938 ,0.0125 
108.75 ,0.636 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4025 ,2.6938 ,0.0188 
108.80 ,0.636 ,-0.0275 ,-0.0500 ,-0.0300 ,-0.4050 ,2.6938 ,0.0188 
108.85 ,0.636 ,-0.0275 ,-0.0475 ,-0.0300 ,-0.4025 ,2.6938 ,0.0188 
108.90 ,0.636 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4025 ,2.6938 ,0.0188 
108.95 ,0.632 ,-0.0225 ,-0.0525 ,-0.0300 ,-0.4025 ,2.7000 ,0.0125 
109.00 ,0.629 ,-0.0250 ,-0.0500 ,-0.0325 ,-0.4000 ,2.7063 ,0.0125 
109.05 ,0.632 ,-0.0250 ,-0.0500 ,-0.0300 ,-0.4025 ,2.7000 ,0.0125 
109.10 ,0.629 ,-0.0250 ,-0.0500 ,-0.0300 ,-0.4025 ,2.7063 ,0.0125 
109.15 ,0.629 ,-0.0275 ,-0.0500 ,-0.0300 ,-0.4000 ,2.7063 ,0.0125 
109.20 ,0.625 ,-0.0250 ,-0.0500 ,-0.0300 ,-0.4000 ,2.7125 ,0.0125 
109.25 ,0.629 ,-0.0250 ,-0.0500 ,-0.0300 ,-0.4000 ,2.7063 ,0.0125 
109.30 ,0.625 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4025 ,2.7125 ,0.0125 
109.35 ,0.625 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4025 ,2.7125 ,0.0125 
109.40 ,0.621 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4000 ,2.7188 ,0.0125 
109.45 ,0.621 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4025 ,2.7188 ,0.0125 
109.50 ,0.621 ,-0.0250 ,-0.0525 ,-0.0300 ,-0.4000 ,2.7188 ,0.0063 
109.55 ,0.621 ,-0.0275 ,-0.0525 ,-0.0300 ,-0.4025 ,2.7188 ,0.0125 
109.60 ,0.621 ,-0.0300 ,-0.0525 ,-0.0325 ,-0.4000 ,2.7188 ,0.0125 
109.65 ,0.618 ,-0.0275 ,-0.0525 ,-0.0300 ,-0.4000 ,2.7250 ,0.0125 
109.70 ,0.618 ,-0.0275 ,-0.0550 ,-0.0300 ,-0.4000 ,2.7250 ,0.0188 
109.75 ,0.618 ,-0.0275 ,-0.0525 ,-0.0325 ,-0.4025 ,2.7250 ,0.0125 
109.80 ,0.618 ,-0.0275 ,-0.0550 ,-0.0325 ,-0.3975 ,2.7250 ,0.0125 
109.85 ,0.614 ,-0.0275 ,-0.0575 ,-0.0325 ,-0.4000 ,2.7313 ,0.0125 
109.90 ,0.614 ,-0.0275 ,-0.0600 ,-0.0325 ,-0.4000 ,2.7313 ,0.0125 
109.95 ,0.614 ,-0.0275 ,-0.0650 ,-0.0350 ,-0.3975 ,2.7313 ,0.0125 
110.00 ,0.610 ,-0.0275 ,-0.0650 ,-0.0350 ,-0.4000 ,2.7375 ,0.0188 
110.05 ,0.610 ,-0.0250 ,-0.0650 ,-0.0325 ,-0.4025 ,2.7375 ,0.0125 
110.10 ,0.610 ,-0.0250 ,-0.0650 ,-0.0350 ,-0.4025 ,2.7375 ,0.0188 
110.15 ,0.610 ,-0.0275 ,-0.0675 ,-0.0350 ,-0.4025 ,2.7375 ,0.0125 
110.20 ,0.610 ,-0.0275 ,-0.0675 ,-0.0325 ,-0.4025 ,2.7375 ,0.0125 
110.25 ,0.610 ,-0.0250 ,-0.0675 ,-0.0350 ,-0.4025 ,2.7375 ,0.0125 
110.30 ,0.607 ,-0.0250 ,-0.0700 ,-0.0325 ,-0.4050 ,2.7438 ,0.0188 
110.35 ,0.607 ,-0.0250 ,-0.0675 ,-0.0300 ,-0.4050 ,2.7438 ,0.0125 
110.40 ,0.607 ,-0.0250 ,-0.0700 ,-0.0325 ,-0.4050 ,2.7438 ,0.0125 
110.45 ,0.607 ,-0.0275 ,-0.0700 ,-0.0300 ,-0.4075 ,2.7438 ,0.0125 
110.50 ,0.607 ,-0.0275 ,-0.0725 ,-0.0325 ,-0.4075 ,2.7438 ,0.0125 
110.55 ,0.607 ,-0.0225 ,-0.0750 ,-0.0300 ,-0.4075 ,2.7438 ,0.0125 
110.60 ,0.603 ,-0.0250 ,-0.0750 ,-0.0325 ,-0.4125 ,2.7500 ,0.0125 
110.65 ,0.603 ,-0.0250 ,-0.0750 ,-0.0300 ,-0.4125 ,2.7500 ,0.0125 
110.70 ,0.603 ,-0.0250 ,-0.0800 ,-0.0275 ,-0.4150 ,2.7500 ,0.0125 
110.75 ,0.603 ,-0.0250 ,-0.0800 ,-0.0275 ,-0.4150 ,2.7500 ,0.0125 
110.80 ,0.599 ,-0.0200 ,-0.0850 ,-0.0275 ,-0.4150 ,2.7563 ,0.0125 
110.85 ,0.599 ,-0.0225 ,-0.0875 ,-0.0275 ,-0.4175 ,2.7563 ,0.0125 
110.90 ,0.596 ,-0.0200 ,-0.0875 ,-0.0275 ,-0.4175 ,2.7625 ,0.0125 
110.95 ,0.596 ,-0.0200 ,-0.0875 ,-0.0275 ,-0.4175 ,2.7625 ,0.0125 
111.00 ,0.596 ,-0.0200 ,-0.0875 ,-0.0250 ,-0.4175 ,2.7625 ,0.0125 
111.05 ,0.596 ,-0.0175 ,-0.0925 ,-0.0275 ,-0.4175 ,2.7625 ,0.0125 
111.10 ,0.596 ,-0.0150 ,-0.0925 ,-0.0275 ,-0.4175 ,2.7625 ,0.0125 
111.15 ,0.592 ,-0.0150 ,-0.0925 ,-0.0275 ,-0.4150 ,2.7688 ,0.0125 
111.20 ,0.596 ,-0.0150 ,-0.0925 ,-0.0300 ,-0.4175 ,2.7625 ,0.0188 
111.25 ,0.592 ,-0.0175 ,-0.0925 ,-0.0300 ,-0.4175 ,2.7688 ,0.0125 
111.30 ,0.592 ,-0.0150 ,-0.0975 ,-0.0300 ,-0.4225 ,2.7688 ,0.0125 
111.35 ,0.588 ,-0.0150 ,-0.0975 ,-0.0275 ,-0.4225 ,2.7750 ,0.0188 
111.40 ,0.588 ,-0.0125 ,-0.1000 ,-0.0250 ,-0.4225 ,2.7750 ,0.0125 
111.45 ,0.585 ,-0.0125 ,-0.1050 ,-0.0275 ,-0.4225 ,2.7813 ,0.0125 
111.50 ,0.585 ,-0.0075 ,-0.1050 ,-0.0275 ,-0.4225 ,2.7813 ,0.0188 
111.55 ,0.585 ,-0.0075 ,-0.1050 ,-0.0275 ,-0.4225 ,2.7813 ,0.0125 
111.60 ,0.585 ,-0.0075 ,-0.1025 ,-0.0250 ,-0.4250 ,2.7813 ,0.0125 
111.65 ,0.585 ,-0.0075 ,-0.1050 ,-0.0275 ,-0.4250 ,2.7813 ,0.0125 
111.70 ,0.581 ,-0.0075 ,-0.1025 ,-0.0250 ,-0.4225 ,2.7875 ,0.0125 
111.75 ,0.581 ,-0.0050 ,-0.1025 ,-0.0225 ,-0.4225 ,2.7875 ,0.0125 
111.80 ,0.581 ,-0.0050 ,-0.1050 ,-0.0250 ,-0.4275 ,2.7875 ,0.0125 
111.85 ,0.577 ,-0.0025 ,-0.1075 ,-0.0275 ,-0.4275 ,2.7938 ,0.1500 
111.90 ,0.577 ,-0.0025 ,-0.1075 ,-0.0275 ,-0.4225 ,2.7938 ,0.5688 
111.95 ,0.577 ,-0.0050 ,-0.1075 ,-0.0250 ,-0.4275 ,2.7938 ,0.5625 
112.00 ,0.574 ,-0.0050 ,-0.1075 ,-0.0275 ,-0.4275 ,2.8000 ,0.5250 
112.05 ,0.574 ,-0.0050 ,-0.1100 ,-0.0250 ,-0.4250 ,2.8000 ,0.4938 
112.10 ,0.574 ,-0.0050 ,-0.1075 ,-0.0275 ,-0.4275 ,2.8000 ,0.1188 
112.15 ,0.570 ,-0.0025 ,-0.1050 ,-0.0225 ,-0.4250 ,2.8063 ,0.0250 
112.20 ,0.570 ,-0.0050 ,-0.1050 ,-0.0250 ,-0.4275 ,2.8063 ,0.0188 
112.25 ,0.570 ,-0.0050 ,-0.1075 ,-0.0250 ,-0.4275 ,2.8063 ,0.0125 
112.30 ,0.570 ,-0.0025 ,-0.1075 ,-0.0275 ,-0.4300 ,2.8063 ,0.0188 
112.35 ,0.566 ,-0.0050 ,-0.1050 ,-0.0250 ,-0.4275 ,2.8125 ,0.0125 
112.40 ,0.570 ,-0.0025 ,-0.1050 ,-0.0225 ,-0.4250 ,2.8063 ,0.0125 
112.45 ,0.566 ,-0.0050 ,-0.1025 ,-0.0200 ,-0.4275 ,2.8125 ,0.0125 
112.50 ,0.566 ,-0.0025 ,-0.1000 ,-0.0200 ,-0.4275 ,2.8125 ,0.0125 
112.55 ,0.566 ,-0.0050 ,-0.1025 ,-0.0200 ,-0.4250 ,2.8125 ,0.0125 
112.60 ,0.563 ,-0.0025 ,-0.1000 ,-0.0200 ,-0.4250 ,2.8188 ,0.0125 
112.65 ,0.566 ,-0.0025 ,-0.1000 ,-0.0225 ,-0.4250 ,2.8125 ,0.0125 
112.70 ,0.563 ,-0.0050 ,-0.1000 ,-0.0200 ,-0.4250 ,2.8188 ,0.0125 
112.75 ,0.563 ,-0.0050 ,-0.0975 ,-0.0225 ,-0.4275 ,2.8188 ,0.0125 
112.80 ,0.563 ,-0.0050 ,-0.0975 ,-0.0200 ,-0.4250 ,2.8188 ,0.0188 
112.85 ,0.563 ,-0.0050 ,-0.0950 ,-0.0200 ,-0.4250 ,2.8188 ,0.0125 
112.90 ,0.563 ,-0.0050 ,-0.0975 ,-0.0200 ,-0.4250 ,2.8188 ,0.0125 
112.95 ,0.559 ,-0.0075 ,-0.0975 ,-0.0200 ,-0.4275 ,2.8250 ,0.0188 
113.00 ,0.559 ,-0.0025 ,-0.0950 ,-0.0200 ,-0.4250 ,2.8250 ,0.0188 
113.05 ,0.559 ,-0.0050 ,-0.0950 ,-0.0175 ,-0.4250 ,2.8250 ,0.0125 
113.10 ,0.555 ,-0.0075 ,-0.0925 ,-0.0200 ,-0.4275 ,2.8313 ,0.0188 
113.15 ,0.559 ,-0.0075 ,-0.0925 ,-0.0200 ,-0.4275 ,2.8250 ,0.0063 
113.20 ,0.555 ,-0.0125 ,-0.0925 ,-0.0225 ,-0.4275 ,2.8313 ,0.0125 
113.25 ,0.555 ,-0.0125 ,-0.0900 ,-0.0200 ,-0.4250 ,2.8313 ,0.0125 
113.30 ,0.551 ,-0.0100 ,-0.0900 ,-0.0200 ,-0.4250 ,2.8375 ,0.0125 
113.35 ,0.551 ,-0.0125 ,-0.0875 ,-0.0200 ,-0.4225 ,2.8375 ,0.0125 
113.40 ,0.548 ,-0.0125 ,-0.0850 ,-0.0200 ,-0.4225 ,2.8438 ,0.0125 
113.45 ,0.548 ,-0.0150 ,-0.0850 ,-0.0200 ,-0.4225 ,2.8438 ,0.0125 
113.50 ,0.548 ,-0.0125 ,-0.0825 ,-0.0200 ,-0.4225 ,2.8438 ,0.0125 
113.55 ,0.544 ,-0.0125 ,-0.0800 ,-0.0200 ,-0.4250 ,2.8500 ,0.0188 
113.60 ,0.544 ,-0.0125 ,-0.0775 ,-0.0225 ,-0.4225 ,2.8500 ,0.0188 
113.65 ,0.544 ,-0.0150 ,-0.0775 ,-0.0200 ,-0.4175 ,2.8500 ,0.0125 
113.70 ,0.540 ,-0.0150 ,-0.0775 ,-0.0200 ,-0.4175 ,2.8563 ,0.0125 
113.75 ,0.540 ,-0.0150 ,-0.0750 ,-0.0225 ,-0.4200 ,2.8563 ,0.0125 
113.80 ,0.540 ,-0.0150 ,-0.0775 ,-0.0250 ,-0.4200 ,2.8563 ,0.0188 
113.85 ,0.537 ,-0.0150 ,-0.0750 ,-0.0225 ,-0.4200 ,2.8625 ,0.0188 
113.90 ,0.537 ,-0.0150 ,-0.0750 ,-0.0225 ,-0.4200 ,2.8625 ,0.0125 
113.95 ,0.537 ,-0.0150 ,-0.0750 ,-0.0250 ,-0.4225 ,2.8625 ,0.0188 
114.00 ,0.537 ,-0.0175 ,-0.0750 ,-0.0250 ,-0.4200 ,2.8625 ,0.0125 
114.05 ,0.533 ,-0.0150 ,-0.0750 ,-0.0250 ,-0.4175 ,2.8688 ,0.0125 
114.10 ,0.533 ,-0.0175 ,-0.0750 ,-0.0200 ,-0.4175 ,2.8688 ,0.0125 
114.15 ,0.529 ,-0.0175 ,-0.0750 ,-0.0250 ,-0.4200 ,2.8750 ,0.0125 
114.20 ,0.533 ,-0.0175 ,-0.0700 ,-0.0250 ,-0.4200 ,2.8688 ,0.0125 
114.25 ,0.529 ,-0.0200 ,-0.0700 ,-0.0250 ,-0.4200 ,2.8750 ,0.0125 
114.30 ,0.529 ,-0.0175 ,-0.0725 ,-0.0225 ,-0.4200 ,2.8750 ,0.0188 
114.35 ,0.529 ,-0.0200 ,-0.0700 ,-0.0225 ,-0.4175 ,2.8750 ,0.0125 
114.40 ,0.529 ,-0.0200 ,-0.0700 ,-0.0225 ,-0.4175 ,2.8750 ,0.0125 
114.45 ,0.526 ,-0.0225 ,-0.0675 ,-0.0225 ,-0.4175 ,2.8813 ,0.0125 
114.50 ,0.526 ,-0.0200 ,-0.0675 ,-0.0225 ,-0.4175 ,2.8813 ,0.0125 
114.55 ,0.526 ,-0.0200 ,-0.0675 ,-0.0200 ,-0.4175 ,2.8813 ,0.0125 
114.60 ,0.526 ,-0.0225 ,-0.0675 ,-0.0250 ,-0.4200 ,2.8813 ,0.0125 
114.65 ,0.522 ,-0.0200 ,-0.0675 ,-0.0250 ,-0.4200 ,2.8875 ,0.0125 
114.70 ,0.522 ,-0.0225 ,-0.0675 ,-0.0250 ,-0.4200 ,2.8875 ,0.0125 
114.75 ,0.518 ,-0.0250 ,-0.0675 ,-0.0275 ,-0.4200 ,2.8938 ,0.0188 
114.80 ,0.518 ,-0.0225 ,-0.0675 ,-0.0250 ,-0.4200 ,2.8938 ,0.0125 
114.85 ,0.518 ,-0.0200 ,-0.0675 ,-0.0225 ,-0.4200 ,2.8938 ,0.0125 
114.90 ,0.518 ,-0.0225 ,-0.0675 ,-0.0250 ,-0.4200 ,2.8938 ,0.0125 
114.95 ,0.518 ,-0.0200 ,-0.0700 ,-0.0225 ,-0.4200 ,2.8938 ,0.0125 
115.00 ,0.515 ,-0.0200 ,-0.0675 ,-0.0225 ,-0.4200 ,2.9000 ,0.0125 
115.05 ,0.515 ,-0.0225 ,-0.0675 ,-0.0250 ,-0.4225 ,2.9000 ,0.0125 
115.10 ,0.515 ,-0.0200 ,-0.0650 ,-0.0225 ,-0.4200 ,2.9000 ,0.0125 
115.15 ,0.511 ,-0.0200 ,-0.0650 ,-0.0250 ,-0.4200 ,2.9063 ,0.0125 
115.20 ,0.507 ,-0.0250 ,-0.0675 ,-0.0250 ,-0.4200 ,2.9125 ,0.0125 
115.25 ,0.507 ,-0.0225 ,-0.0725 ,-0.0225 ,-0.4225 ,2.9125 ,0.0125 
115.30 ,0.507 ,-0.0225 ,-0.0725 ,-0.0225 ,-0.4250 ,2.9125 ,0.0125 
115.35 ,0.511 ,-0.0225 ,-0.0725 ,-0.0250 ,-0.4200 ,2.9063 ,0.0125 
115.40 ,0.507 ,-0.0225 ,-0.0725 ,-0.0225 ,-0.4250 ,2.9125 ,0.0125 
115.45 ,0.511 ,-0.0250 ,-0.0700 ,-0.0225 ,-0.4250 ,2.9063 ,0.0125 
115.50 ,0.507 ,-0.0225 ,-0.0700 ,-0.0200 ,-0.4250 ,2.9125 ,0.0125 
115.55 ,0.511 ,-0.0250 ,-0.0700 ,-0.0200 ,-0.4250 ,2.9063 ,0.0125 
115.60 ,0.507 ,-0.0250 ,-0.0725 ,-0.0200 ,-0.4250 ,2.9125 ,0.0125 
115.65 ,0.507 ,-0.0200 ,-0.0725 ,-0.0225 ,-0.4300 ,2.9125 ,0.0125 
115.70 ,0.507 ,-0.0225 ,-0.0725 ,-0.0225 ,-0.4300 ,2.9125 ,0.0125 
115.75 ,0.507 ,-0.0200 ,-0.0725 ,-0.0225 ,-0.4300 ,2.9125 ,0.0125 
115.80 ,0.507 ,-0.0200 ,-0.0750 ,-0.0200 ,-0.4300 ,2.9125 ,0.0125 
115.85 ,0.507 ,-0.0200 ,-0.0725 ,-0.0225 ,-0.4275 ,2.9125 ,0.0125 
115.90 ,0.507 ,-0.0200 ,-0.0725 ,-0.0200 ,-0.4300 ,2.9125 ,0.0125 
115.95 ,0.504 ,-0.0200 ,-0.0725 ,-0.0200 ,-0.4275 ,2.9188 ,0.0188 
116.00 ,0.507 ,-0.0200 ,-0.0725 ,-0.0200 ,-0.4300 ,2.9125 ,0.0125 
116.05 ,0.504 ,-0.0175 ,-0.0725 ,-0.0225 ,-0.4325 ,2.9188 ,0.0125 
116.10 ,0.500 ,-0.0200 ,-0.0725 ,-0.0200 ,-0.4300 ,2.9250 ,0.0125 
116.15 ,0.500 ,-0.0200 ,-0.0650 ,-0.0225 ,-0.4300 ,2.9250 ,0.0125 
116.20 ,0.496 ,-0.0175 ,-0.0625 ,-0.0250 ,-0.4200 ,2.9313 ,0.0125 
116.25 ,0.493 ,-0.0225 ,-0.0625 ,-0.0200 ,-0.4200 ,2.9375 ,0.0125 
116.30 ,0.489 ,-0.0225 ,-0.0625 ,-0.0200 ,-0.4175 ,2.9438 ,0.0125 
116.35 ,0.489 ,-0.0175 ,-0.0600 ,-0.0200 ,-0.4225 ,2.9438 ,0.0125 
116.40 ,0.489 ,-0.0175 ,-0.0600 ,-0.0225 ,-0.4175 ,2.9438 ,0.0063 
116.45 ,0.489 ,-0.0175 ,-0.0575 ,-0.0200 ,-0.4175 ,2.9438 ,0.0125 
116.50 ,0.489 ,-0.0175 ,-0.0625 ,-0.0225 ,-0.4200 ,2.9438 ,0.0125 
116.55 ,0.489 ,-0.0175 ,-0.0625 ,-0.0250 ,-0.4200 ,2.9438 ,0.0125 
116.60 ,0.489 ,-0.0175 ,-0.0625 ,-0.0225 ,-0.4175 ,2.9438 ,0.0125 
116.65 ,0.489 ,-0.0150 ,-0.0625 ,-0.0225 ,-0.4150 ,2.9438 ,0.0125 
116.70 ,0.489 ,-0.0175 ,-0.0600 ,-0.0250 ,-0.4150 ,2.9438 ,0.0188 
116.75 ,0.489 ,-0.0175 ,-0.0650 ,-0.0250 ,-0.4150 ,2.9438 ,0.0125 
116.80 ,0.489 ,-0.0175 ,-0.0625 ,-0.0250 ,-0.4150 ,2.9438 ,0.0125 
116.85 ,0.489 ,-0.0175 ,-0.0600 ,-0.0225 ,-0.4150 ,2.9438 ,0.0125 
116.90 ,0.485 ,-0.0175 ,-0.0650 ,-0.0250 ,-0.4150 ,2.9500 ,0.0125 
116.95 ,0.485 ,-0.0175 ,-0.0650 ,-0.0225 ,-0.4150 ,2.9500 ,0.0125 
117.00 ,0.482 ,-0.0150 ,-0.0625 ,-0.0225 ,-0.4150 ,2.9563 ,0.0125 
117.05 ,0.482 ,-0.0150 ,-0.0650 ,-0.0250 ,-0.4150 ,2.9563 ,0.0125 
117.10 ,0.474 ,-0.0125 ,-0.0625 ,-0.0225 ,-0.4125 ,2.9688 ,0.0125 
117.15 ,0.471 ,-0.0150 ,-0.0675 ,-0.0250 ,-0.4150 ,2.9750 ,0.0125 
117.20 ,0.471 ,-0.0125 ,-0.0650 ,-0.0225 ,-0.4150 ,2.9750 ,0.0125 
117.25 ,0.467 ,-0.0100 ,-0.0650 ,-0.0225 ,-0.4150 ,2.9813 ,0.0125 
117.30 ,0.463 ,-0.0100 ,-0.0600 ,-0.0250 ,-0.4100 ,2.9875 ,0.0125 
117.35 ,0.460 ,-0.0075 ,-0.0600 ,-0.0225 ,-0.4075 ,2.9938 ,0.0125 
117.40 ,0.456 ,-0.0100 ,-0.0575 ,-0.0225 ,-0.4050 ,3.0000 ,0.0125 
117.45 ,0.456 ,-0.0100 ,-0.0550 ,-0.0225 ,-0.4075 ,3.0000 ,0.0188 
117.50 ,0.452 ,-0.0100 ,-0.0550 ,-0.0225 ,-0.4075 ,3.0063 ,0.0125 
