"çïïîêÏëÊÇRÇoÅ^ÇrÇYÇQçÜã@  ÇRë‰ìØéû"
"ãLò^í∑","éûä‘é≤","ƒÿ∂ﬁì˙ït","ƒÿ∂ﬁéûçè"
"1000DIV","1s (10ms)","12-09-05","14:00:19"

"¡¨»Ÿ","±›Ãﬂ","ìdà≥é≤","∫“›ƒ","Ωπ∞ÿ›∏ﬁ","ïœä∑î‰","µÃæØƒ","Ã®Ÿ¿"
"CH1","8936 analog","200mV","ìdó¨","OFF","-","-","500Hz"
"CH2","8936 analog","200mV","ìdà≥","OFF","-","-","500Hz"
"CH3","8936 analog","200mV","ÇfÇu","OFF","-","-","5Hz"
"CH4","8936 analog","200mV","êßà≥ã@","OFF","-","-","500Hz"
"CH5","8936 analog","500mV","âÒì]ë¨ìx","OFF","-","-","5Hz"
"CH6","8936 analog","500mV","","OFF","-","-","5Hz"

"éûä‘[s]","CH1(Max)[V]","CH1(Min)[V]","CH2(Max)[V]","CH2(Min)[V]","CH3(Max)[V]","CH3(Min)[V]","CH4(Max)[V]","CH4(Min)[V]","CH5(Max)[V]","CH5(Min)[V]","CH6(Max)[V]","CH6(Min)[V]"
1.0900000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,+0.00000e+000,+0.00000e+000,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.1000000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.1100000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.75625e+000,+2.75625e+000,+0.00000e+000,+0.00000e+000
1.1200000e+000,-7.75000e-002,-7.75000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.1300000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.75625e+000,+2.75625e+000,+6.25000e-003,+6.25000e-003
1.1400000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.75625e+000,+2.75625e+000,+6.25000e-003,+6.25000e-003
1.1500000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+1.75000e-002,+1.75000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.1600000e+000,-7.75000e-002,-7.75000e-002,+1.37500e-001,+1.37500e-001,+1.75000e-002,+1.75000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.1700000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.1800000e+000,-7.75000e-002,-7.75000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76875e+000,+2.76875e+000,+0.00000e+000,+0.00000e+000
1.1900000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.2000000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.2100000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.2200000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+1.75000e-002,+1.75000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.2300000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.2400000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.2500000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.2600000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.2700000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+1.75000e-002,+1.75000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.2800000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.76875e+000,+2.76875e+000,+6.25000e-003,+6.25000e-003
1.2900000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.3000000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.3100000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76875e+000,+2.76875e+000,+0.00000e+000,+0.00000e+000
1.3200000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76875e+000,+2.76875e+000,+2.50000e-002,+2.50000e-002
1.3300000e+000,-7.00000e-002,-7.00000e-002,+1.42500e-001,+1.42500e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76875e+000,+2.76875e+000,+6.25000e-003,+6.25000e-003
1.3400000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.3500000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.3600000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.3700000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.3800000e+000,-7.50000e-002,-7.50000e-002,+1.42500e-001,+1.42500e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.3900000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.4000000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.4100000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
1.4200000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.4300000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.4400000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.4500000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.4600000e+000,-7.75000e-002,-7.75000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
1.4700000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76875e+000,+2.76875e+000,+2.50000e-002,+2.50000e-002
1.4800000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.4900000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.5000000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.75625e+000,+2.75625e+000,+2.50000e-002,+2.50000e-002
1.5100000e+000,-7.25000e-002,-7.25000e-002,+1.45000e-001,+1.45000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.5200000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+3.12500e-002,+3.12500e-002
1.5300000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76875e+000,+2.76875e+000,+6.25000e-003,+6.25000e-003
1.5400000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76875e+000,+2.76875e+000,+1.25000e-002,+1.25000e-002
1.5500000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.5600000e+000,-7.00000e-002,-7.00000e-002,+1.42500e-001,+1.42500e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.5700000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.5800000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.5900000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.6000000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.6100000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.6200000e+000,-7.50000e-002,-7.50000e-002,+1.35000e-001,+1.35000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.6300000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.6400000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.6500000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.6600000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.6700000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.50000e-002,+2.50000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.6800000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.6900000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.7000000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.7100000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.7200000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.7300000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.50000e-002,+2.50000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.7400000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.7500000e+000,-7.25000e-002,-7.25000e-002,+1.45000e-001,+1.45000e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.7600000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.7700000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.7800000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.7900000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.8000000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.8100000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
1.8200000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.8300000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.8400000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
1.8500000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.8600000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
1.8700000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.75625e+000,+2.75625e+000,+2.50000e-002,+2.50000e-002
1.8800000e+000,-7.25000e-002,-7.25000e-002,+1.42500e-001,+1.42500e-001,+2.25000e-002,+2.25000e-002,+0.00000e+000,+0.00000e+000,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.8900000e+000,-7.25000e-002,-7.25000e-002,+1.45000e-001,+1.45000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
1.9000000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.9100000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.9200000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
1.9300000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76875e+000,+2.76875e+000,+6.25000e-003,+6.25000e-003
1.9400000e+000,-7.00000e-002,-7.00000e-002,+1.42500e-001,+1.42500e-001,+1.75000e-002,+1.75000e-002,-7.50000e-003,-7.50000e-003,+2.76875e+000,+2.76875e+000,+1.25000e-002,+1.25000e-002
1.9500000e+000,-7.00000e-002,-7.00000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76875e+000,+2.76875e+000,+1.87500e-002,+1.87500e-002
1.9600000e+000,-7.75000e-002,-7.75000e-002,+1.45000e-001,+1.45000e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
1.9700000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
1.9800000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.75625e+000,+2.75625e+000,+6.25000e-003,+6.25000e-003
1.9900000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
2.0000000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
2.0100000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,+0.00000e+000,+0.00000e+000,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
2.0200000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
2.0300000e+000,-7.00000e-002,-7.00000e-002,+1.37500e-001,+1.37500e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.75625e+000,+2.75625e+000,+6.25000e-003,+6.25000e-003
2.0400000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
2.0500000e+000,-7.00000e-002,-7.00000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
2.0600000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,+0.00000e+000,+0.00000e+000,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
2.0700000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
2.0800000e+000,-7.75000e-002,-7.75000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
2.0900000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
2.1000000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,+0.00000e+000,+0.00000e+000,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
2.1100000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+1.75000e-002,+1.75000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
2.1200000e+000,-7.25000e-002,-7.25000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-7.50000e-003,-7.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
2.1300000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+6.25000e-003,+6.25000e-003
2.1400000e+000,-7.50000e-002,-7.50000e-002,+1.35000e-001,+1.35000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.25000e-002,+1.25000e-002
2.1500000e+000,-7.50000e-002,-7.50000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-5.00000e-003,-5.00000e-003,+2.76250e+000,+2.76250e+000,+1.87500e-002,+1.87500e-002
2.1600000e+000,-7.50000e-002,-7.50000e-002,+1.37500e-001,+1.37500e-001,+2.25000e-002,+2.25000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,-6.25000e-003,-6.25000e-003
2.1700000e+000,-7.75000e-002,-7.75000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
2.1800000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.75625e+000,+2.75625e+000,+6.25000e-003,+6.25000e-003
2.1900000e+000,-7.25000e-002,-7.25000e-002,+1.40000e-001,+1.40000e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76875e+000,+2.76875e+000,+1.25000e-002,+1.25000e-002
2.2000000e+000,-7.75000e-002,-7.75000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
2.2100000e+000,-8.00000e-002,-8.00000e-002,+1.45000e-001,+1.45000e-001,+2.00000e-002,+2.00000e-002,+0.00000e+000,+0.00000e+000,+2.76250e+000,+2.76250e+000,+0.00000e+000,+0.00000e+000
2.2200000e+000,-7.50000e-002,-7.50000e-002,+1.42500e-001,+1.42500e-001,+2.00000e-002,+2.00000e-002,-2.50000e-003,-2.50000e-003,+2.76250e+000,+2.76250e+000,+2.50000e-002,+2.50000e-002
